model,name,confidence,error_x1,error_x2
second_01,wilson,0.840797,1.0,1.0
second_01,morsel,0.75796,-1.5,-1.0
second_01,monster_meat,0.757525,4.0,3.0
second_01,frog,0.70506,0.5,-2.0
second_01,berry_bush_harvested,0.869592,-1.0,0.0
second_01,wilson,0.860784,1.5,1.0
second_01,berry_bush,0.856776,0.0,0.0
second_01,morsel,0.733773,-1.0,-4.0
second_01,frog,0.715359,1.5,2.0
second_01,berry_bush_harvested,0.870373,-2.0,-2.0
second_01,morsel,0.749735,1.0,2.0
second_01,wilson,0.372347,1.5,0.0
second_01,frog,0.134568,4.0,6.0
second_01,berry_bush_harvested,0.845688,0.5,-1.0
second_01,morsel,0.71527,-1.5,4.0
second_01,wilson,0.541737,0.5,0.0
second_01,berry_bush_harvested,0.880456,2.5,3.0
second_01,wilson,0.849036,1.5,1.0
second_01,monster_meat,0.780708,2.0,1.0
second_01,morsel,0.764657,1.5,4.0
second_01,berry_bush_harvested,0.758893,1.5,0.0
second_01,frog,0.460523,-3.5,11.0
second_01,berry_bush_harvested,0.874842,1.5,1.0
second_01,berry_bush_harvested,0.873564,2.0,1.0
second_01,wilson,0.855679,-1.0,3.0
second_01,merm,0.820509,1.0,0.0
second_01,morsel,0.797113,-2.5,2.0
second_01,monster_meat,0.768217,5.0,1.0
second_01,berry_bush_harvested,0.767885,-0.5,2.0
second_01,frog,0.469485,2.0,0.0
second_01,wilson,0.851705,-1.0,4.0
second_01,merm,0.800792,0.5,0.0
second_01,berry_bush_harvested,0.722735,1.5,0.0
second_01,frog,0.720903,1.0,-2.0
second_01,monster_meat,0.708625,5.0,1.0
second_01,morsel,0.587291,1.5,3.0
second_01,berry_bush_harvested,0.882548,0.5,3.0
second_01,wilson,0.868146,0.5,3.0
second_01,berry_bush_harvested,0.866565,2.0,1.0
second_01,berry_bush_harvested,0.804794,0.5,0.0
second_01,morsel,0.801113,0.5,0.0
second_01,merm,0.791174,1.5,0.0
second_01,monster_meat,0.74431,-2.5,-1.0
second_01,frog,0.666072,1.5,3.0
second_01,berry_bush_harvested,0.883042,1.5,2.0
second_01,wilson,0.874142,1.5,4.0
second_01,berry_bush_harvested,0.853198,0.5,1.0
second_01,merm,0.841712,1.5,1.0
second_01,morsel,0.793574,-2.0,-2.0
second_01,berry_bush_harvested,0.780666,1.5,-2.0
second_01,monster_meat,0.73378,2.5,1.0
second_01,frog,0.217574,-2.0,4.0
second_01,wilson,0.873017,1.5,2.0
second_01,merm,0.813512,2.0,3.0
second_01,morsel,0.794682,3.0,2.0
second_01,frog,0.757314,0.0,6.0
second_01,monster_meat,0.693339,2.0,5.0
second_01,berry_bush_harvested,0.650375,-1.5,3.0
second_01,wilson,0.863583,1.5,2.0
second_01,merm,0.855362,-0.5,2.0
second_01,berry_bush_harvested,0.767975,1.0,2.0
second_01,monster_meat,0.751857,-2.5,0.0
second_01,morsel,0.715167,0.0,2.0
second_01,frog,0.701015,0.5,2.0
second_01,berry_bush_harvested,0.865123,1.5,2.0
second_01,wilson,0.835737,2.0,1.0
second_01,merm,0.824195,0.5,1.0
second_01,morsel,0.813302,3.0,3.0
second_01,frog,0.725116,-0.5,-1.0
second_01,monster_meat,0.724087,-1.0,1.0
second_01,berry_bush_harvested,0.878684,-0.5,2.0
second_01,berry_bush_harvested,0.877591,1.5,0.0
second_01,merm,0.839778,-0.5,0.0
second_01,wilson,0.82757,2.0,2.0
second_01,berry_bush_harvested,0.790204,4.0,8.0
second_01,morsel,0.772486,3.0,3.0
second_01,monster_meat,0.734331,-1.0,3.0
second_01,frog,0.721117,-1.0,-1.0
second_01,berry_bush_harvested,0.890833,-0.5,2.0
second_01,berry_bush_harvested,0.871953,2.5,4.0
second_01,wilson,0.869264,1.5,2.0
second_01,berry_bush_harvested,0.865186,0.5,3.0
second_01,merm,0.826036,0.5,3.0
second_01,monster_meat,0.768168,-2.5,-3.0
second_01,frog,0.758373,-2.0,-1.0
second_01,morsel,0.749424,1.5,3.0
second_01,berry_bush_harvested,0.88834,-0.5,0.0
second_01,berry_bush_harvested,0.884711,1.0,0.0
second_01,berry_bush_harvested,0.861308,1.0,0.0
second_01,wilson,0.858064,0.0,0.0
second_01,merm,0.764481,0.5,5.0
second_01,frog,0.690131,-3.0,0.0
second_01,berry_bush_harvested,0.887578,1.0,1.0
second_01,berry_bush_harvested,0.883669,0.5,0.0
second_01,berry_bush_harvested,0.870698,0.0,2.0
second_01,wilson,0.848412,1.0,1.0
second_01,merm,0.775537,2.5,0.0
second_01,morsel,0.760988,0.5,4.0
second_01,monster_meat,0.743847,5.5,4.0
second_01,frog,0.248928,1.5,-1.0
second_01,wilson,0.850288,0.5,5.0
second_01,merm,0.825833,-1.0,3.0
second_01,morsel,0.810057,-0.5,-3.0
second_01,berry_bush_harvested,0.80478,1.5,0.0
second_01,monster_meat,0.731212,-0.5,-2.0
second_01,berry_bush_harvested,0.720263,0.5,0.0
second_01,frog,0.238165,-1.0,1.0
second_01,berry_bush_harvested,0.886398,1.5,-1.0
second_01,wilson,0.851642,0.0,1.0
second_01,merm,0.834372,1.0,2.0
second_01,berry_bush_harvested,0.798884,1.5,1.0
second_01,morsel,0.769474,0.5,-2.0
second_01,monster_meat,0.730387,2.5,7.0
second_01,frog,0.641952,0.5,-3.0
second_01,berry_bush_harvested,0.886351,0.5,2.0
second_01,berry_bush_harvested,0.878876,0.5,2.0
second_01,wilson,0.870712,0.0,2.0
second_01,merm,0.812447,1.0,0.0
second_01,berry_bush_harvested,0.807895,2.5,-1.0
second_01,morsel,0.805807,-4.5,3.0
second_01,frog,0.761409,0.5,1.0
second_01,monster_meat,0.752232,1.5,5.0
second_01,berry_bush_harvested,0.888281,-0.5,1.0
second_01,berry_bush_harvested,0.888011,0.5,1.0
second_01,wilson,0.87115,2.0,5.0
second_01,berry_bush_harvested,0.870877,0.0,0.0
second_01,morsel,0.809098,0.5,1.0
second_01,merm,0.798222,0.5,-4.0
second_01,monster_meat,0.748473,-1.5,7.0
second_01,frog,0.739971,1.0,0.0
second_01,berry_bush_harvested,0.886362,0.5,1.0
second_01,berry_bush_harvested,0.879259,0.5,-3.0
second_01,berry_bush_harvested,0.868192,0.5,1.0
second_01,wilson,0.8587,0.5,3.0
second_01,morsel,0.790396,-3.5,6.0
second_01,monster_meat,0.761639,0.5,-1.0
second_01,merm,0.748715,1.0,0.0
second_01,frog,0.22766,-4.5,17.0
second_01,berry_bush_harvested,0.883193,0.5,1.0
second_01,berry_bush_harvested,0.882374,0.0,0.0
second_01,wilson,0.846823,-0.5,0.0
second_01,monster_meat,0.798415,2.5,0.0
second_01,frog,0.771995,0.5,2.0
second_01,morsel,0.767203,0.5,-1.0
second_01,merm,0.728272,0.5,3.0
second_01,berry_bush_harvested,0.898965,0.0,-1.0
second_01,berry_bush_harvested,0.888082,1.0,2.0
second_01,wilson,0.848942,1.0,1.0
second_01,monster_meat,0.80401,-3.0,-2.0
second_01,merm,0.756787,1.0,2.0
second_01,frog,0.747864,-1.5,3.0
second_01,morsel,0.742422,5.0,-5.0
second_01,berry_bush_harvested,0.882639,0.5,1.0
second_01,berry_bush_harvested,0.875463,3.0,3.0
second_01,wilson,0.862449,0.5,1.0
second_01,merm,0.802383,0.0,-1.0
second_01,frog,0.690549,0.5,1.0
second_01,morsel,0.119062,0.0,-6.0
second_01,berry_bush_harvested,0.898462,0.5,1.0
second_01,wilson,0.876453,-0.5,3.0
second_01,berry_bush_harvested,0.874567,1.0,1.0
second_01,merm,0.841995,0.5,-2.0
second_01,frog,0.70646,0.5,1.0
second_01,morsel,0.490401,-1.0,-1.0
second_01,berry_bush_harvested,0.881704,2.0,3.0
second_01,berry_bush_harvested,0.871339,1.0,1.0
second_01,wilson,0.842676,0.0,2.0
second_01,merm,0.814682,0.5,4.0
second_01,morsel,0.736996,1.0,-2.0
second_01,frog,0.381328,0.0,1.0
second_01,berry_bush_harvested,0.888222,1.0,2.0
second_01,berry_bush_harvested,0.864594,0.0,2.0
second_01,wilson,0.852159,2.5,1.0
second_01,merm,0.839588,0.0,2.0
second_01,berry_bush_harvested,0.814631,-0.5,-1.0
second_01,frog,0.768139,-2.0,-1.0
second_01,monster_meat,0.658189,1.5,-3.0
second_01,berry_bush_harvested,0.892627,1.0,3.0
second_01,berry_bush_harvested,0.879436,1.5,1.0
second_01,merm,0.834786,0.0,1.0
second_01,wilson,0.832953,2.5,3.0
second_01,berry_bush_harvested,0.827871,0.5,2.0
second_01,frog,0.736446,-0.5,-4.0
second_01,monster_meat,0.726732,8.0,2.0
second_01,frog,0.423287,1.5,-32.0
second_01,berry_bush_harvested,0.881921,1.0,0.0
second_01,wilson,0.819813,0.5,1.0
second_01,merm,0.794836,1.5,2.0
second_01,monster_meat,0.778032,2.5,2.0
second_01,frog,0.329215,-1.0,4.0
second_01,berry_bush_harvested,0.89787,0.0,0.0
second_01,wilson,0.865456,1.5,2.0
second_01,merm,0.811306,0.0,-1.0
second_01,frog,0.774591,0.5,-1.0
second_01,monster_meat,0.722561,0.5,3.0
second_01,berry_bush_harvested,0.882349,0.5,0.0
second_01,berry_bush_harvested,0.882147,-0.5,1.0
second_01,wilson,0.829275,-0.5,0.0
second_01,merm,0.78828,0.5,0.0
second_01,morsel,0.755098,-1.0,-3.0
second_01,monster_meat,0.696881,11.5,8.0
second_01,frog,0.34661,1.0,8.0
second_01,frog,0.346457,12.0,26.0
second_01,frog,0.230844,4.0,9.0
second_01,berry_bush_harvested,0.862582,2.0,-1.0
second_01,berry_bush_harvested,0.8579,1.0,0.0
second_01,berry_bush_harvested,0.854577,2.5,3.0
second_01,wilson,0.847876,0.5,3.0
second_01,merm,0.808949,2.5,1.0
second_01,morsel,0.787498,3.5,5.0
second_01,frog,0.762936,0.5,1.0
second_01,monster_meat,0.386935,9.5,-2.0
second_01,berry_bush_harvested,0.874903,1.5,1.0
second_01,merm,0.830796,-0.5,3.0
second_01,wilson,0.819365,2.0,4.0
second_01,morsel,0.805661,-1.0,2.0
second_01,monster_meat,0.722389,4.0,5.0
second_01,frog,0.359827,0.0,2.0
second_01,berry_bush_harvested,0.879072,2.0,0.0
second_01,berry_bush_harvested,0.875577,0.5,1.0
second_01,berry_bush_harvested,0.869217,1.0,5.0
second_01,wilson,0.861753,0.5,4.0
second_01,merm,0.817776,0.0,4.0
second_01,morsel,0.743038,0.5,-4.0
second_01,monster_meat,0.734034,1.5,4.0
second_01,frog,0.725871,2.5,0.0
second_01,tree_evergreen_3,0.872564,0.5,2.0
second_01,rock1,0.856719,2.0,2.0
second_01,rock2,0.843302,-0.5,0.0
second_01,frog_legs,0.838631,2.0,-1.0
second_01,wilson,0.829408,2.0,-1.0
second_01,rocks,0.824017,2.0,-1.0
second_01,honey,0.79483,0.0,1.0
second_01,fish,0.764721,0.5,-2.0
second_01,tallbird,0.743885,0.5,0.0
second_01,tree_evergreen_3,0.854758,-1.0,2.0
second_01,rock2,0.849461,1.5,0.0
second_01,frog_legs,0.81483,0.0,0.0
second_01,wilson,0.814618,0.5,2.0
second_01,honey,0.79988,1.0,-1.0
second_01,rocks,0.799351,0.5,1.0
second_01,tallbird,0.788353,5.0,1.0
second_01,fish,0.77388,2.5,2.0
second_01,rock1,0.171554,-5.0,-9.0
second_01,rock1,0.865539,0.5,2.0
second_01,tree_evergreen_3,0.864358,-1.5,2.0
second_01,rock2,0.856247,4.0,1.0
second_01,wilson,0.855504,0.5,3.0
second_01,frog_legs,0.849021,-1.5,8.0
second_01,rocks,0.830585,0.5,3.0
second_01,tallbird,0.791177,1.5,0.0
second_01,fish,0.778265,-1.0,13.0
second_01,honey,0.660919,2.0,2.0
second_01,rock1,0.872422,0.5,0.0
second_01,tree_evergreen_3,0.869225,0.0,2.0
second_01,wilson,0.867415,-0.5,-1.0
second_01,rock2,0.843237,1.0,1.0
second_01,frog_legs,0.812529,-2.0,0.0
second_01,rocks,0.81094,0.5,0.0
second_01,fish,0.792445,1.0,-1.0
second_01,honey,0.785363,-0.5,1.0
second_01,tallbird,0.781027,1.0,0.0
second_01,tree_evergreen_3,0.860163,2.0,0.0
second_01,rock2,0.858085,1.5,1.0
second_01,rock1,0.857788,-1.0,0.0
second_01,wilson,0.848854,0.5,4.0
second_01,frog_legs,0.84506,2.0,0.0
second_01,rocks,0.79077,-0.5,0.0
second_01,honey,0.783305,1.0,1.0
second_01,tallbird,0.77915,-2.5,0.0
second_01,fish,0.742827,2.0,-4.0
second_01,wilson,0.84957,-0.5,3.0
second_01,tree_evergreen_3,0.846868,0.0,-1.0
second_01,rock2,0.842515,2.0,-2.0
second_01,rock1,0.841582,-2.5,-1.0
second_01,rocks,0.830079,0.5,2.0
second_01,honey,0.81466,0.0,1.0
second_01,tallbird,0.80663,-0.5,-2.0
second_01,fish,0.760504,0.5,4.0
second_01,wilson,0.862186,2.0,2.0
second_01,rock2,0.854654,2.0,3.0
second_01,tree_evergreen_3,0.854593,1.0,1.0
second_01,rock1,0.839038,0.5,-1.0
second_01,tallbird,0.810618,-3.5,-1.0
second_01,fish,0.776788,3.5,2.0
second_01,wilson,0.853222,0.5,3.0
second_01,rock1,0.852416,1.0,0.0
second_01,rock2,0.830773,0.5,3.0
second_01,tallbird,0.792044,-2.0,-3.0
second_01,tree_evergreen_3,0.789139,-2.5,3.0
second_01,fish,0.770587,1.5,6.0
second_01,wilson,0.857715,1.5,3.0
second_01,rock2,0.828242,1.5,2.0
second_01,rocks,0.822153,2.0,5.0
second_01,tallbird,0.762745,-1.5,-2.0
second_01,fish,0.731893,1.0,1.0
second_01,wilson,0.853944,0.5,-1.0
second_01,fish,0.793896,1.0,4.0
second_01,tallbird,0.780834,-0.5,-4.0
second_01,rock2,0.87375,0.0,0.0
second_01,rock1,0.861337,1.5,2.0
second_01,wilson,0.856873,2.5,2.0
second_01,tree_evergreen_3,0.851439,0.5,1.0
second_01,rocks,0.811723,0.5,3.0
second_01,tallbird,0.739776,2.5,0.0
second_01,rock1,0.86976,-0.5,-1.0
second_01,tree_evergreen_3,0.866894,3.5,1.0
second_01,rock2,0.863786,1.0,0.0
second_01,frog_legs,0.834435,0.5,-1.0
second_01,tallbird,0.819814,1.5,0.0
second_01,rocks,0.81537,1.0,1.0
second_01,wilson,0.813075,1.5,4.0
second_01,fish,0.648923,1.5,4.0
second_01,rock2,0.87884,2.0,0.0
second_01,rock1,0.873541,0.5,-2.0
second_01,tree_evergreen_3,0.857319,1.5,3.0
second_01,wilson,0.856529,0.0,0.0
second_01,frog_legs,0.810011,-0.5,0.0
second_01,rocks,0.806183,0.5,4.0
second_01,tallbird,0.78371,-2.5,-1.0
second_01,fish,0.775188,4.0,1.0
second_01,honey,0.766842,1.0,5.0
second_01,rock1,0.879938,-1.0,2.0
second_01,rock2,0.861394,2.5,0.0
second_01,tree_evergreen_3,0.850023,-1.5,0.0
second_01,wilson,0.840884,1.5,-4.0
second_01,frog_legs,0.827889,2.0,7.0
second_01,rocks,0.7915,0.5,3.0
second_01,honey,0.783719,-1.0,1.0
second_01,fish,0.76749,2.5,-1.0
second_01,tallbird,0.729605,4.5,-1.0
second_01,rock2,0.885689,2.0,2.0
second_01,tree_evergreen_3,0.864891,1.0,1.0
second_01,rock1,0.864639,1.5,-1.0
second_01,wilson,0.849776,1.5,3.0
second_01,rocks,0.802462,1.5,3.0
second_01,fish,0.800628,3.5,3.0
second_01,tallbird,0.779802,-2.5,5.0
second_01,honey,0.767737,0.0,2.0
second_01,frog_legs,0.159077,0.0,7.0
second_01,rock1,0.871512,0.0,0.0
second_01,tree_evergreen_3,0.868748,-1.5,1.0
second_01,rock2,0.867249,1.0,0.0
second_01,wilson,0.847268,0.5,1.0
second_01,tallbird,0.830122,3.0,4.0
second_01,rocks,0.801386,1.5,0.0
second_01,fish,0.78538,4.5,-1.0
second_01,honey,0.726028,-0.5,2.0
second_01,frog_legs,0.519329,1.5,3.0
second_01,rock2,0.88186,2.0,3.0
second_01,rock1,0.874116,0.5,-1.0
second_01,wilson,0.864589,0.0,6.0
second_01,tree_evergreen_3,0.858108,0.0,1.0
second_01,frog_legs,0.80692,-2.5,0.0
second_01,tallbird,0.78221,0.0,-6.0
second_01,honey,0.777234,0.5,-1.0
second_01,rocks,0.776899,-0.5,4.0
second_01,fish,0.755564,0.5,2.0
second_01,wilson,0.859968,1.0,0.0
second_01,tree_evergreen_3,0.851236,-0.5,7.0
second_01,rock1,0.850088,0.0,-3.0
second_01,rocks,0.825695,-0.5,0.0
second_01,frog_legs,0.811108,0.5,0.0
second_01,honey,0.789488,0.0,0.0
second_01,fish,0.778486,3.0,6.0
second_01,tallbird,0.747472,-4.5,-8.0
second_01,wilson,0.855739,0.5,2.0
second_01,rock1,0.850925,2.0,0.0
second_01,tallbird,0.846597,1.0,4.0
second_01,rock2,0.839405,1.5,2.0
second_01,honey,0.831492,-0.5,-2.0
second_01,tree_evergreen_3,0.740752,-5.0,5.0
second_01,wilson,0.873009,0.5,2.0
second_01,rock2,0.846053,1.5,1.0
second_01,rock1,0.839104,1.5,2.0
second_01,tallbird,0.833636,-2.5,3.0
second_01,honey,0.821999,0.5,2.0
second_01,tree_evergreen_3,0.800375,2.5,-3.0
second_01,fish,0.780573,1.0,0.0
second_01,wilson,0.849678,1.0,0.0
second_01,tree_evergreen_3,0.845097,2.0,-2.0
second_01,tallbird,0.818113,-1.5,2.0
second_01,honey,0.817092,2.0,1.0
second_01,fish,0.773285,2.0,3.0
second_01,rock2,0.723631,-1.5,2.0
second_01,wilson,0.842906,1.5,2.0
second_01,tree_evergreen_3,0.841027,1.5,3.0
second_01,tallbird,0.837826,-2.5,5.0
second_01,rock2,0.815449,0.5,-1.0
second_01,honey,0.753877,3.0,3.0
second_01,rock2,0.86901,4.0,0.0
second_01,rock1,0.859355,0.0,0.0
second_01,tree_evergreen_3,0.848154,0.0,-1.0
second_01,wilson,0.841371,1.0,0.0
second_01,tallbird,0.798489,2.0,-9.0
second_01,rock1,0.878105,2.0,1.0
second_01,rock2,0.871209,1.5,1.0
second_01,tree_evergreen_3,0.853607,0.5,-3.0
second_01,frog_legs,0.847465,1.0,3.0
second_01,rocks,0.837678,0.5,2.0
second_01,wilson,0.826092,2.5,0.0
second_01,tallbird,0.783859,2.0,0.0
second_01,fish,0.747792,2.5,-1.0
second_01,wilson,0.858012,2.0,4.0
second_01,rock2,0.857263,0.5,2.0
second_01,rock1,0.850981,0.0,-2.0
second_01,tree_evergreen_3,0.843716,-0.5,-2.0
second_01,tallbird,0.801204,-0.5,-3.0
second_01,rocks,0.74476,0.0,3.0
second_01,fish,0.723489,1.5,0.0
second_01,wilson,0.868882,0.5,2.0
second_01,tree_evergreen_3,0.863634,1.0,3.0
second_01,rock1,0.860148,-0.5,1.0
second_01,frog_legs,0.808023,0.0,1.0
second_01,rocks,0.805762,0.5,1.0
second_01,honey,0.803806,0.5,2.0
second_01,tallbird,0.776411,4.0,3.0
second_01,fish,0.734331,0.5,1.0
second_01,rock1,0.878491,-0.5,1.0
second_01,rock2,0.87622,1.5,2.0
second_01,tree_evergreen_3,0.86493,-1.5,0.0
second_01,wilson,0.860239,-1.0,3.0
second_01,frog_legs,0.817893,2.0,2.0
second_01,rocks,0.806586,0.5,0.0
second_01,honey,0.799397,0.5,2.0
second_01,tallbird,0.796137,0.5,-6.0
second_01,fish,0.73816,1.0,-1.0
second_01,wilson,0.878856,1.5,1.0
second_01,rock2,0.848275,1.0,1.0
second_01,tree_evergreen_3,0.846202,-2.5,1.0
second_01,honey,0.791895,1.0,2.0
second_01,tallbird,0.773455,15.5,16.0
second_01,rock2,0.856384,2.0,1.0
second_01,wilson,0.853602,-0.5,-3.0
second_01,rock1,0.815047,13.5,-4.0
second_01,honey,0.80093,0.5,-2.0
second_01,tallbird,0.70194,9.5,-7.0
second_01,wilson,0.868927,0.0,0.0
second_01,rock1,0.85336,1.5,-1.0
second_01,rock2,0.843787,1.5,3.0
second_01,honey,0.823753,0.5,1.0
second_01,tallbird,0.697871,-12.0,9.0
second_01,rock1,0.84989,-1.5,1.0
second_01,rock2,0.849049,1.0,1.0
second_01,wilson,0.834645,0.0,-1.0
second_01,honey,0.803518,1.0,1.0
second_01,tree_evergreen_3,0.75714,-5.0,-10.0
second_01,tallbird,0.740817,1.0,-2.0
second_01,rock1,0.859805,1.0,0.0
second_01,rocks,0.846853,0.5,2.0
second_01,honey,0.82521,1.5,3.0
second_01,wilson,0.809218,1.0,-1.0
second_01,fish,0.78898,1.5,0.0
second_01,tree_evergreen_3,0.780546,14.0,7.0
second_01,rock2,0.649619,-2.0,3.0
second_01,tallbird,0.599061,-57.0,-36.0
second_01,tallbird,0.546449,-2.0,-24.0
second_01,tallbird,0.285771,-8.0,14.0
second_01,rock2,0.877964,1.0,3.0
second_01,tree_evergreen_3,0.860573,1.0,-1.0
second_01,rock1,0.857391,0.0,-1.0
second_01,wilson,0.855178,0.5,2.0
second_01,frog_legs,0.790686,1.5,3.0
second_01,tallbird,0.762612,-6.5,16.0
second_01,honey,0.733634,0.0,0.0
second_01,fish,0.70927,-1.0,1.0
second_01,rocks,0.474187,-7.5,6.0
second_01,rock2,0.877573,1.5,2.0
second_01,rock1,0.87418,0.5,-1.0
second_01,tree_evergreen_3,0.85165,0.5,1.0
second_01,wilson,0.848344,0.5,5.0
second_01,frog_legs,0.833131,0.0,2.0
second_01,tallbird,0.808739,-3.0,5.0
second_01,fish,0.734823,10.5,4.0
second_01,rocks,0.659863,-2.5,3.0
second_01,tree_evergreen_3,0.858455,1.0,2.0
second_01,rock1,0.848777,-0.5,-1.0
second_01,rocks,0.817652,0.5,2.0
second_01,rock2,0.779757,-3.5,2.0
second_01,fish,0.767819,1.5,0.0
second_01,tallbird,0.715409,-25.0,-1.0
second_01,wilson,0.670539,0.5,2.0
second_01,honey,0.654252,3.5,3.0
second_01,tree_evergreen_3,0.860062,1.5,4.0
second_01,rock1,0.831546,1.0,0.0
second_01,wilson,0.792911,-1.0,3.0
second_01,fish,0.788522,-1.0,2.0
second_01,honey,0.715245,1.5,2.0
second_01,tallbird,0.715225,-0.5,5.0
second_01,rock2,0.70917,-2.0,-3.0
second_01,rock1,0.838265,0.0,0.0
second_01,honey,0.801193,1.5,2.0
second_01,fish,0.787715,1.5,2.0
second_01,tallbird,0.772756,0.5,-23.0
second_01,rocks,0.67352,0.5,3.0
second_01,tree_evergreen_3,0.266226,-2.0,-9.0
second_01,wilson,0.877818,-1.0,0.0
second_01,rock2,0.864388,1.5,0.0
second_01,rock1,0.861345,2.0,0.0
second_01,tree_evergreen_3,0.858023,1.5,3.0
second_01,honey,0.827512,0.0,1.0
second_01,fish,0.798816,0.5,1.0
second_01,rocks,0.785608,0.5,3.0
second_01,wilson,0.861971,0.5,1.0
second_01,tree_evergreen_4,0.842915,-2.0,0.0
second_01,clock_rook,0.831648,0.0,4.0
second_01,log,0.826756,1.5,1.0
second_01,spider_warrior,0.788526,1.5,-2.0
second_01,clock_bishop,0.750139,1.0,-2.0
second_01,gold_nugget,0.727414,-0.5,6.0
second_01,wilson,0.841229,-1.0,2.0
second_01,clock_bishop,0.828285,4.0,2.0
second_01,clock_rook,0.822005,2.5,-10.0
second_01,spider_warrior,0.818627,-1.5,0.0
second_01,log,0.490864,4.0,2.0
second_01,wilson,0.865449,0.5,3.0
second_01,clock_rook,0.831992,2.5,4.0
second_01,spider_warrior,0.822318,-1.0,-1.0
second_01,clock_bishop,0.812624,2.5,6.0
second_01,wilson,0.853412,1.5,2.0
second_01,tree_evergreen_4,0.837129,2.0,2.0
second_01,log,0.776939,-1.5,1.0
second_01,clock_rook,0.748509,-1.5,0.0
second_01,clock_knight,0.73787,-2.5,0.0
second_01,gold_nugget,0.398315,-2.0,0.0
second_01,spider,0.363957,2.0,1.0
second_01,spider,0.356088,18.0,2.0
second_01,spider,0.326261,26.0,4.0
second_01,spider,0.296869,36.0,8.0
second_01,spider,0.23782,27.0,26.0
second_01,spider,0.224306,-7.5,1.0
second_01,clock_bishop,0.198749,6.0,21.0
second_01,spider,0.181115,3.0,7.0
second_01,spider,0.168664,-12.0,25.0
second_01,clock_bishop,0.128031,4.0,-27.0
second_01,spider,0.124349,-10.0,3.0
second_01,log,0.857278,-1.0,1.0
second_01,wilson,0.846533,1.5,2.0
second_01,clock_rook,0.832884,1.0,8.0
second_01,tree_evergreen_4,0.780904,-1.0,1.0
second_01,monster_meat,0.753349,6.0,0.0
second_01,spider,0.66341,2.5,1.0
second_01,clock_knight,0.624286,7.0,12.0
second_01,spider,0.419196,-3.5,-6.0
second_01,spider,0.372669,13.5,1.0
second_01,spider,0.282914,-15.0,-3.0
second_01,spider,0.173603,-20.5,-6.0
second_01,gold_nugget,0.116047,-1.5,3.0
second_01,spider,0.113239,9.5,9.0
second_01,wilson,0.856192,-0.5,4.0
second_01,clock_rook,0.848876,-4.0,1.0
second_01,monster_meat,0.788957,-1.5,-1.0
second_01,tree_evergreen_4,0.782147,1.5,2.0
second_01,spider,0.568044,-7.0,-8.0
second_01,spider,0.565479,3.5,-2.0
second_01,clock_knight,0.560851,6.0,17.0
second_01,spider_nest1,0.294544,2.0,10.0
second_01,spider,0.256455,13.0,-4.0
second_01,gold_nugget,0.242856,3.0,3.0
second_01,spider,0.242319,-11.0,-5.0
second_01,spider,0.232519,-19.0,3.0
second_01,spider,0.223833,-27.0,-30.0
second_01,spider,0.112928,17.5,10.0
second_01,spider,0.104843,20.0,-12.0
second_01,clock_rook,0.840977,-2.5,-2.0
second_01,wilson,0.822279,0.0,1.0
second_01,monster_meat,0.745711,4.5,1.0
second_01,gold_nugget,0.518633,2.5,4.0
second_01,spider,0.480686,1.5,6.0
second_01,spider,0.314406,-7.0,-3.0
second_01,spider,0.298519,-12.5,-2.0
second_01,clock_knight,0.289205,-5.0,-12.0
second_01,spider,0.273755,8.0,3.0
second_01,spider,0.224814,-21.5,6.0
second_01,clock_knight,0.212083,-14.0,13.0
second_01,spider,0.211996,-9.5,9.0
second_01,spider,0.168362,-6.5,6.0
second_01,spider,0.12346,-23.5,17.0
second_01,spider,0.11902,-22.5,6.0
second_01,spider,0.110208,-22.5,-9.0
second_01,spider,0.107071,14.5,9.0
second_01,spider,0.101492,17.5,-4.0
second_01,log,0.861028,0.0,0.0
second_01,wilson,0.838563,0.5,3.0
second_01,clock_rook,0.811261,-0.5,6.0
second_01,monster_meat,0.772917,1.5,-1.0
second_01,spider,0.44588,0.5,12.0
second_01,spider,0.392682,34.5,-18.0
second_01,gold_nugget,0.392066,2.0,0.0
second_01,spider,0.331305,-5.0,-2.0
second_01,spider,0.276526,-9.0,14.0
second_01,spider,0.244536,-7.0,5.0
second_01,spider,0.232038,4.0,24.0
second_01,spider,0.216636,12.5,0.0
second_01,spider,0.182594,-23.0,3.0
second_01,spider,0.181209,27.5,-25.0
second_01,spider,0.132624,19.0,30.0
second_01,log,0.866635,-1.0,1.0
second_01,spider_nest1,0.847432,1.5,1.0
second_01,wilson,0.838418,1.5,5.0
second_01,monster_meat,0.792994,3.0,0.0
second_01,tree_evergreen_4,0.768134,1.5,8.0
